Hour,Minute,Second,millisecond,Device,DeviceNumAction
16,31,11,394,Pump 0,Response: :
16,31,11,494,Pump 0,Response: :
16,31,11,595,Pump 1,Response: :
16,31,11,696,Pump 1,Response: :
16,31,11,696,pump 0,infuse
16,31,11,796,Pump 0,Response: >
16,31,13,196,pump 0,stop
16,31,13,196,pump 1,infuse
16,31,13,296,Pump 0,Response: :
16,31,13,296,Pump 1,Response: >
16,31,14,696,pump 1,stop
16,31,14,696,pump 0,infuse
16,31,14,796,Pump 1,Response: :
16,31,14,796,Pump 0,Response: >
16,31,16,196,pump 0,stop
16,31,16,196,pump 1,infuse
16,31,16,296,Pump 0,Response: :
16,31,16,296,Pump 1,Response: >
16,31,17,696,pump 1,stop
16,31,17,696,pump 0,infuse
16,31,17,796,Pump 1,Response: :
16,31,17,796,Pump 0,Response: >
16,31,19,196,pump 0,stop
16,31,19,196,pump 1,infuse
16,31,19,296,Pump 0,Response: :
16,31,19,296,Pump 1,Response: >
16,31,20,696,pump 1,stop
16,31,20,696,pump 0,infuse
16,31,20,796,Pump 1,Response: :
16,31,20,796,Pump 0,Response: >
16,31,22,196,pump 0,stop
16,31,22,196,pump 1,infuse
16,31,22,296,Pump 0,Response: :
16,31,22,296,Pump 1,Response: >
16,31,23,696,pump 1,stop
16,31,23,696,pump 0,infuse
16,31,23,796,Pump 1,Response: :
16,31,23,796,Pump 0,Response: >
16,31,25,196,pump 0,stop
16,31,25,196,pump 1,infuse
16,31,25,296,Pump 0,Response: :
16,31,25,296,Pump 1,Response: >
16,31,26,696,pump 1,stop
16,31,26,696,pump 0,infuse
16,31,26,796,Pump 1,Response: :
16,31,26,796,Pump 0,Response: >
16,31,28,196,pump 0,stop
16,31,28,196,pump 1,infuse
16,31,28,296,Pump 0,Response: :
16,31,28,296,Pump 1,Response: >
16,31,29,696,pump 1,stop
16,31,29,696,pump 0,infuse
16,31,29,796,Pump 1,Response: :
16,31,29,796,Pump 0,Response: >
16,31,31,196,pump 0,stop
16,31,31,196,pump 1,infuse
16,31,31,296,Pump 0,Response: :
16,31,31,296,Pump 1,Response: >
16,31,32,696,pump 1,stop
16,31,32,696,pump 0,infuse
16,31,32,796,Pump 1,Response: :
16,31,32,796,Pump 0,Response: >
16,31,34,196,pump 0,stop
16,31,34,196,pump 1,infuse
16,31,34,296,Pump 0,Response: :
16,31,34,296,Pump 1,Response: >
16,31,35,696,pump 1,stop
16,31,35,697,pump 0,infuse
16,31,35,796,Pump 1,Response: :
16,31,35,796,Pump 0,Response: >
16,31,37,196,pump 0,stop
16,31,37,196,pump 1,infuse
16,31,37,296,Pump 0,Response: :
