Hour,Minute,Second,millisecond,Device,DeviceNumAction
13,53,53,527,pump0,infuse
13,53,53,931,pump0,stop
13,53,54,334,pump0,infuse
13,53,54,737,pump1,infuse
13,53,55,142,pump0,stop
13,53,55,544,pump1,stop
13,53,55,947,pump0,infuse
13,53,56,349,pump1,infuse
13,53,56,754,pump0,stop
13,53,57,156,pump1,stop
13,53,57,559,pump0,infuse
13,53,57,961,pump1,infuse
13,53,58,365,pump0,stop
13,53,58,768,pump1,stop
13,53,59,171,pump0,infuse
13,53,59,574,pump1,infuse
13,53,59,979,pump0,stop
13,54,0,381,pump1,stop
13,54,0,784,pump0,infuse
13,54,1,187,pump1,infuse
13,54,1,595,pump0,stop
13,54,1,997,pump1,stop
13,54,2,400,pump0,infuse
13,54,2,801,pump1,infuse
13,54,3,205,pump0,stop
13,54,3,608,pump1,stop
13,54,4,11,pump0,infuse
13,54,4,414,pump1,infuse
13,54,4,816,pump0,stop
13,54,5,219,pump1,stop
13,54,5,622,pump0,infuse
13,54,6,25,pump1,infuse
13,54,6,429,pump0,stop
13,54,6,830,pump1,stop
13,54,7,233,pump0,infuse
13,54,7,636,pump1,infuse
